Dimension;Transcription
Behavioural Decision;and so, should we say the initial state would be this lightsgreen and this lights green.
Behavioural Decision;and that's dictatingstate of the lights, 
Behavioural Decision;and they have certain states, we've said.
Behavioural Decision;at each tick, based on the constraints of who's infront of you. the guy can speed along the road until he getsbehind some slow poke.
Behavioural Decision;because we--we explicitly disallow all the lights at an3intersection to be green for the sensor
Behavioural Decision;determining when to push and pop.
Behavioural Decision;do we flip the state of the lightsdifferently based on the state of the sensor
Behavioural Decision;he makes a left and slow-êpoke goes straight orsomething. and he can speed up again.
Behavioural Decision;i mean the light is just anactual state. which can mean green light, red or yellow
Behavioural Decision;if that state is this, then the otherstates are going to be
Behavioural Decision;if this road fills up, then even if this is green,this car won't be able to pass
Behavioural Decision;if we want to get more sophisticated wecould have sensor logic taking sensor for each in-êroad so thatif say these two are empty then these two just stay greenforever
Behavioural Decision;is that also something the cop looksat?
Behavioural Decision;it's, the cop is looking at well state of thesignal and the some, probably also needs to define some sortof great [inaudible] cuz that's something that user should beable to control rate of the traffic. how heavy the traffic is 
Behavioural Decision;it'sanalytic data saying okay you're still in this queue.
Behavioural Decision;now i'm wondering like the rule for changing the lights,we established a rule saying the light, are we going to saylight would change to green, or will only stay red for xamount of time, or is it reversed
Behavioural Decision;on each tick, not only does the push popbut also changes the car's straight left and right, 
Behavioural Decision;see the state ofthe light at that particular time, and then make somedecision to cop or--so does it seem like there's a masterintelligence that needs to be looking at the whole state ofthe world.
Behavioural Decision;seems like it's just the state of, well this is--
Behavioural Decision;sensor say subtracts four ticks, say subtracts fourticks from the threshold number of ticks to do a change so.that yellow light logic is preferably more than what itsasking.
Behavioural Decision;so clock is a controller. have some tick then sendssome then sends tick event to model.
Behavioural Decision;so it's almost like orange guy and we're saying there, andthen the picture changes to where that goes to one and thatgoes to one, that stays at zero, and that stays at zero
Behavioural Decision;so it's saying at each tick we see where the problems occurand maybe make a road blink red if it's full and
Behavioural Decision;so let's suppose t onerepresent a delta of say four units in time, so four clock ticks,and we say one car per clock tick can pass or something.
Behavioural Decision;so somehow represents the state of each trafficsignals.
Behavioural Decision;so the cop looks at the intersections says okay it's agreen light on these roads. this road has some number ofcars in it. if the lights green one tick means we pop and wedo that queue and second picture. so, from t zero to t onethat's how we've gone through two
Behavioural Decision;so the cop, yeah, per tick at this point the cop justchanges the state of the model consistently.
Behavioural Decision;so the pop is controlled by, we said by thecop in the intersection
Behavioural Decision;so tick happens and changes time, cop is watchingtime, for each tick cop has some set of rules that it knowsand based on those rules changes the queue of cars, wellmaybe those rules are really what's going on in theintersection and, you know, how fast the car is traveling say,but then there's also the notion of state of traffic so, youknow, what is that a road, some number of roads that have,and just wonder if maybe the important thing is since we aretrying to simulate traffic, traffic happens, so this road is kindof like queue, queue is the road say cuz that's what weretrying to determine is, trying to minimize the average size ofthe queue by optimizing the timing on the lights. so, theroad has a queue, blue boxes on the road and that's a[inaudible] structure
Behavioural Decision;so we're on a tick so we're checking theheads of each of the queues against the lights, type of car inthe queue
Behavioural Decision;so, an event happens, some event is given to a, well thismodel cop -
Behavioural Decision;that's part of the rule. there's certain rules, the rulesencapsulate maybe the length of the time that the light,maybe the rate at which the cars come,
Behavioural Decision;the green to red light change is, we have light so somemaster controller, kind of like a cop
Behavioural Decision;then this guy would have a state. it's like okay i'vebeen in this state for two ticks, go to three don't change, goto four change, something like that. right, so this guy has anotion of the state of the light but also time and currentstate, right. so, the clock ticks, the cop says look at whatlights are green, one tick means one car goes through so wepop off the end of the queue, we say the cop notices the endof the intersection has been in this state for one tick so nochange needs to be made. and then we get the same greenstate
Behavioural Decision;then we're saying that the behavior here, even if it'sstaying green depends on the state of this queue here. andthere's a notion of full.
Behavioural Decision;until he passes the intersection, or whatever. and gets onthe next road
Behavioural Decision;we're changing the lightsevery two ticks, right. so that will be a scenario where, okayone tick so from two to one, we go to zero and now thelights change for the initial state of t2. that would be this
Behavioural Decision;we're saying there's a, so then, these are objects right.so, maybe what happens is the clock is the controller, it'schanging the state of time so time can tick, right, that's anamount of time. the clock does the ticking, right, and nowthe tick, time is part of model that is state, but as timechanges some cop object or something responds to timechanges, right, and is responsible for changing state ofmodel.
Behavioural Decision;what i'm thinking is like you have this data structure of thistraffic cop that responds to ticks by analyzing the state of thetraffic signal and then, you know, pushes cars on and offqueue depending on the -ê
Behavioural Decision;what would, okay so they can't, let's suppose for a momentthat t zero has all the lights about to change, so in the sensethat wherever i just point in time nothing's moving and we'reshowing x point in time where something has moved sort ofbefore and after state.
Behavioural Decision;whether there's asensor and we'll--how may seconds for each light change
Behavioural Decision;you have an intersection visitor and it's responsible forcertain things
Clarification;does that saygreen, red, and left?
Clarification;does the network also split up the roads
Clarification;how do icreate an intersection
Clarification;is itthe same thing?
Clarification;where does that say off ramp?
Clarification;would that be a property of the queue or a property of thecar?
Clarification;you mean the actual data structures?
Coordinate Group Process; okay so it says that's up to us
Coordinate Group Process;and nowshould we try 
Coordinate Group Process;and then come up with progressively--start off with thesimplest user story, and then progressively add user stories3and then maybe have pictures to illustrate how in our systemthose user stories will be achieved
